essay_id,prompt_name,predicted,holistic_score,prompt_id,src
a51fdac,Facial action coding system,True,3,5,kaggle-only
a52300c,Facial action coding system,True,4,5,kaggle-only
a5301b8,Facial action coding system,True,2,5,kaggle-only
a5d516b,Facial action coding system,True,2,5,kaggle-only
a6a2e17,Facial action coding system,True,3,5,kaggle-only
a6a944c,Facial action coding system,True,3,5,kaggle-only
a6bcef5,Facial action coding system,True,4,5,kaggle-only
a73ac54,Facial action coding system,True,2,5,kaggle-only
a7caf1d,Facial action coding system,True,4,5,kaggle-only
a815b01,Facial action coding system,True,3,5,kaggle-only
a8621aa,Facial action coding system,True,4,5,kaggle-only
a8675e4,Facial action coding system,True,4,5,kaggle-only
a993de4,Facial action coding system,True,4,5,kaggle-only
aacafda,Facial action coding system,True,3,5,kaggle-only
ab0ab21,Facial action coding system,True,1,5,kaggle-only
ab12904,Facial action coding system,True,4,5,kaggle-only
ab490fb,Facial action coding system,True,3,5,kaggle-only
abb482e,Facial action coding system,True,4,5,kaggle-only
abb588c,Facial action coding system,True,3,5,kaggle-only
abd24bc,Facial action coding system,True,2,5,kaggle-only
ac199a9,Facial action coding system,True,3,5,kaggle-only
ac606b5,Facial action coding system,True,2,5,kaggle-only
ac6cc44,Facial action coding system,True,3,5,kaggle-only
aca684e,Facial action coding system,True,2,5,kaggle-only
ad31adf,Facial action coding system,True,4,5,kaggle-only
ad87f74,Facial action coding system,True,3,5,kaggle-only
add07c0,Facial action coding system,True,4,5,kaggle-only
ae00902,Facial action coding system,True,3,5,kaggle-only
ae11a0c,Facial action coding system,True,3,5,kaggle-only
ae9e460,Facial action coding system,True,3,5,kaggle-only
aee6bc7,Facial action coding system,True,3,5,kaggle-only
af0b4d5,Facial action coding system,True,4,5,kaggle-only
af3fbe6,Facial action coding system,True,4,5,kaggle-only
af8ac7c,Facial action coding system,True,4,5,kaggle-only
af97c77,Facial action coding system,True,4,5,kaggle-only
afa4abd,Facial action coding system,True,4,5,kaggle-only
affa314,Facial action coding system,True,4,5,kaggle-only
b006918,Facial action coding system,True,4,5,kaggle-only
b06b493,Facial action coding system,True,4,5,kaggle-only
b109620,Facial action coding system,True,3,5,kaggle-only
b1682f4,Facial action coding system,True,4,5,kaggle-only
b1686af,Facial action coding system,True,2,5,kaggle-only
b18fefa,Facial action coding system,True,2,5,kaggle-only
b1cdbe9,Facial action coding system,True,4,5,kaggle-only
b1f6d1f,Facial action coding system,True,2,5,kaggle-only
b27d6f9,Facial action coding system,True,3,5,kaggle-only
b27eb8e,Facial action coding system,True,3,5,kaggle-only
b2a522e,Facial action coding system,True,5,5,kaggle-only
b2c274d,Facial action coding system,True,3,5,kaggle-only
b2c2b7a,Facial action coding system,True,4,5,kaggle-only
b3491a6,Facial action coding system,True,1,5,kaggle-only
b36ff44,Facial action coding system,True,2,5,kaggle-only
b45d486,Facial action coding system,True,4,5,kaggle-only
b45db5f,Facial action coding system,True,4,5,kaggle-only
b51f7d0,Facial action coding system,True,4,5,kaggle-only
b5dda6c,Facial action coding system,True,5,5,kaggle-only
b6352d7,Facial action coding system,True,4,5,kaggle-only
b669ecd,Facial action coding system,True,4,5,kaggle-only
b77c339,Facial action coding system,True,5,5,kaggle-only
b7e84c0,Facial action coding system,True,2,5,kaggle-only
b815e6f,Facial action coding system,True,4,5,kaggle-only
b835460,Facial action coding system,True,5,5,kaggle-only
b875b20,Facial action coding system,True,2,5,kaggle-only
b9d893c,Facial action coding system,True,4,5,kaggle-only
ba0c44f,Facial action coding system,True,1,5,kaggle-only
bafc4a6,Facial action coding system,True,3,5,kaggle-only
bb9da31,Facial action coding system,True,4,5,kaggle-only
bb9e309,Facial action coding system,True,4,5,kaggle-only
bbed051,Facial action coding system,True,2,5,kaggle-only
bc187b0,Facial action coding system,True,4,5,kaggle-only
bc51914,Facial action coding system,True,1,5,kaggle-only
bc6ca3b,Facial action coding system,True,2,5,kaggle-only
bca66ad,Facial action coding system,True,4,5,kaggle-only
bcbbc36,Facial action coding system,True,3,5,kaggle-only
bd0e1a1,Facial action coding system,True,4,5,kaggle-only
bd25752,Facial action coding system,True,4,5,kaggle-only
bd2797b,Facial action coding system,True,2,5,kaggle-only
be7c6bd,Facial action coding system,True,4,5,kaggle-only
be89c37,Facial action coding system,True,2,5,kaggle-only
bf09ba6,Facial action coding system,True,6,5,kaggle-only
bf85b45,Facial action coding system,True,3,5,kaggle-only
c097714,Facial action coding system,True,4,5,kaggle-only
c11d061,Facial action coding system,True,2,5,kaggle-only
c255b1f,Facial action coding system,True,3,5,kaggle-only
c263424,Facial action coding system,True,3,5,kaggle-only
c2f04df,Facial action coding system,True,3,5,kaggle-only
c312f80,Facial action coding system,True,3,5,kaggle-only
c31b9fc,Facial action coding system,True,3,5,kaggle-only
c338f9c,Facial action coding system,True,3,5,kaggle-only
c341a23,Facial action coding system,True,2,5,kaggle-only
c369266,Facial action coding system,True,4,5,kaggle-only
c3cdc0c,Facial action coding system,True,4,5,kaggle-only
c3f44d5,Facial action coding system,True,4,5,kaggle-only
c42027d,Facial action coding system,True,2,5,kaggle-only
c42edb6,Facial action coding system,True,3,5,kaggle-only
c4a0ea8,Facial action coding system,True,4,5,kaggle-only
c559e18,Facial action coding system,True,5,5,kaggle-only
c5641ea,Facial action coding system,True,4,5,kaggle-only
c5e21f4,Facial action coding system,True,5,5,kaggle-only
c60eda0,Facial action coding system,True,3,5,kaggle-only
c651ee9,Facial action coding system,True,3,5,kaggle-only
c6544e8,Facial action coding system,True,3,5,kaggle-only
c6e52e5,Facial action coding system,True,5,5,kaggle-only
c76ecf7,Facial action coding system,True,2,5,kaggle-only
c7bc7d4,Facial action coding system,True,3,5,kaggle-only
c83eee5,Facial action coding system,True,3,5,kaggle-only
c8ac4d3,Facial action coding system,True,3,5,kaggle-only
c8c7f71,Facial action coding system,True,1,5,kaggle-only
c90a358,Facial action coding system,True,3,5,kaggle-only
c933387,Facial action coding system,True,2,5,kaggle-only
c94198e,Facial action coding system,True,4,5,kaggle-only
c96e9d6,Facial action coding system,True,4,5,kaggle-only
c98ba96,Facial action coding system,True,2,5,kaggle-only
c98f82e,Facial action coding system,True,3,5,kaggle-only
c9b67ff,Facial action coding system,True,4,5,kaggle-only
c9fd0a5,Facial action coding system,True,3,5,kaggle-only
ca26a6a,Facial action coding system,True,2,5,kaggle-only
ca49967,Facial action coding system,True,4,5,kaggle-only
ca5625f,Facial action coding system,True,3,5,kaggle-only
cb21e2f,Facial action coding system,True,2,5,kaggle-only
cc266ee,Facial action coding system,True,4,5,kaggle-only
cc6e400,Facial action coding system,True,3,5,kaggle-only
cd7941c,Facial action coding system,True,2,5,kaggle-only
cdb7f7e,Facial action coding system,True,3,5,kaggle-only
ce01b85,Facial action coding system,True,4,5,kaggle-only
ce5eebd,Facial action coding system,True,2,5,kaggle-only
ce8a5b9,Facial action coding system,True,3,5,kaggle-only
cf315d3,Facial action coding system,True,4,5,kaggle-only
cf7d5ce,Facial action coding system,True,4,5,kaggle-only
d0178e8,Facial action coding system,True,3,5,kaggle-only
d018ccb,Facial action coding system,True,3,5,kaggle-only
d0da9a9,Facial action coding system,True,4,5,kaggle-only
d0f0e91,Facial action coding system,True,4,5,kaggle-only
d13ae8e,Facial action coding system,True,5,5,kaggle-only
d254bc7,Facial action coding system,True,4,5,kaggle-only
d29cf7f,Facial action coding system,True,3,5,kaggle-only
d2cbf09,Facial action coding system,True,4,5,kaggle-only
d2d423b,Facial action coding system,True,6,5,kaggle-only
d2fcaa1,Facial action coding system,True,4,5,kaggle-only
d31123b,Facial action coding system,True,2,5,kaggle-only
d35875f,Facial action coding system,True,2,5,kaggle-only
d461c06,Facial action coding system,True,2,5,kaggle-only
d463cd2,Facial action coding system,True,4,5,kaggle-only
d4aaa2a,Facial action coding system,True,3,5,kaggle-only
d4c95d1,Facial action coding system,True,3,5,kaggle-only
d4d3041,Facial action coding system,True,4,5,kaggle-only
d507ed3,Facial action coding system,True,3,5,kaggle-only
d552343,Facial action coding system,True,3,5,kaggle-only
d5c8caa,Facial action coding system,True,4,5,kaggle-only
d648e2f,Facial action coding system,True,4,5,kaggle-only
d64be3d,Facial action coding system,True,4,5,kaggle-only
d656985,Facial action coding system,True,3,5,kaggle-only
d6ca3a3,Facial action coding system,True,4,5,kaggle-only
d6ee819,Facial action coding system,True,4,5,kaggle-only
d6fda7b,Facial action coding system,True,3,5,kaggle-only
d719777,Facial action coding system,True,3,5,kaggle-only
d80032d,Facial action coding system,True,3,5,kaggle-only
d8a95e6,Facial action coding system,True,2,5,kaggle-only
d8d429b,Facial action coding system,True,3,5,kaggle-only
d9597ce,Facial action coding system,True,4,5,kaggle-only
d97863b,Facial action coding system,True,3,5,kaggle-only
d9f6fd6,Facial action coding system,True,3,5,kaggle-only
da5588c,Facial action coding system,True,4,5,kaggle-only
da89a81,Facial action coding system,True,4,5,kaggle-only
daad9d6,Facial action coding system,True,3,5,kaggle-only
dac4d02,Facial action coding system,True,1,5,kaggle-only
db325fc,Facial action coding system,True,3,5,kaggle-only
db534ee,Facial action coding system,True,4,5,kaggle-only
db9492b,Facial action coding system,True,3,5,kaggle-only
dc06527,Facial action coding system,True,2,5,kaggle-only
dc1426e,Facial action coding system,True,3,5,kaggle-only
dc927cf,Facial action coding system,True,3,5,kaggle-only
dcc56a5,Facial action coding system,True,4,5,kaggle-only
dcda789,Facial action coding system,True,3,5,kaggle-only
dd226a9,Facial action coding system,True,3,5,kaggle-only
dd98213,Facial action coding system,True,3,5,kaggle-only
dddc521,Facial action coding system,True,4,5,kaggle-only
de5e023,Facial action coding system,True,2,5,kaggle-only
de61739,Facial action coding system,True,3,5,kaggle-only
de87a1c,Facial action coding system,True,2,5,kaggle-only
dea361a,Facial action coding system,True,3,5,kaggle-only
df2725e,Facial action coding system,True,3,5,kaggle-only
df2d044,Facial action coding system,True,3,5,kaggle-only
dff8a22,Facial action coding system,True,5,5,kaggle-only
e0062db,Facial action coding system,True,3,5,kaggle-only
e04079b,Facial action coding system,True,3,5,kaggle-only
e0d868d,Facial action coding system,True,4,5,kaggle-only
e16157a,Facial action coding system,True,2,5,kaggle-only
e19825b,Facial action coding system,True,3,5,kaggle-only
e217305,Facial action coding system,True,2,5,kaggle-only
e277f2c,Facial action coding system,True,5,5,kaggle-only
e34416f,Facial action coding system,True,4,5,kaggle-only
e379e7a,Facial action coding system,True,4,5,kaggle-only
e4386ac,Facial action coding system,True,3,5,kaggle-only
e464b92,Facial action coding system,True,2,5,kaggle-only
e4a3b7f,Facial action coding system,True,3,5,kaggle-only
e4fff57,Facial action coding system,True,4,5,kaggle-only
e55d0a9,Facial action coding system,True,3,5,kaggle-only
e6149d1,Facial action coding system,True,2,5,kaggle-only
e67b702,Facial action coding system,True,4,5,kaggle-only
e6bbf25,Facial action coding system,True,3,5,kaggle-only
e731a0d,Facial action coding system,True,3,5,kaggle-only
e7900f2,Facial action coding system,True,2,5,kaggle-only
e801b3a,Facial action coding system,True,4,5,kaggle-only
e8f076b,Facial action coding system,True,2,5,kaggle-only
e922094,Facial action coding system,True,4,5,kaggle-only
e939170,Facial action coding system,True,2,5,kaggle-only
e964d63,Facial action coding system,True,4,5,kaggle-only
e96d264,Facial action coding system,True,2,5,kaggle-only
e9a2796,Facial action coding system,True,2,5,kaggle-only
e9e1f6a,Facial action coding system,True,4,5,kaggle-only
ea5e6cd,Facial action coding system,True,2,5,kaggle-only
eaacc19,Facial action coding system,True,4,5,kaggle-only
eafb16c,Facial action coding system,True,4,5,kaggle-only
eb1fdc1,Facial action coding system,True,2,5,kaggle-only
eb351dc,Facial action coding system,True,4,5,kaggle-only
ebb91e2,Facial action coding system,True,3,5,kaggle-only
ec8212f,Facial action coding system,True,3,5,kaggle-only
ecafa7f,Facial action coding system,True,2,5,kaggle-only
ecd26ea,Facial action coding system,True,5,5,kaggle-only
eceead9,Facial action coding system,True,4,5,kaggle-only
ed1ed8d,Facial action coding system,True,3,5,kaggle-only
ed4e14e,Facial action coding system,True,4,5,kaggle-only
ed6735f,Facial action coding system,True,3,5,kaggle-only
ed91a38,Facial action coding system,True,4,5,kaggle-only
edc0b96,Facial action coding system,True,4,5,kaggle-only
edd1435,Facial action coding system,True,4,5,kaggle-only
eec4b50,Facial action coding system,True,2,5,kaggle-only
eefbdf2,Facial action coding system,True,3,5,kaggle-only
ef27076,Facial action coding system,True,4,5,kaggle-only
ef4fa08,Facial action coding system,True,3,5,kaggle-only
efe2f52,Facial action coding system,True,5,5,kaggle-only
f02ce6a,Facial action coding system,True,4,5,kaggle-only
f035da5,Facial action coding system,True,4,5,kaggle-only
f08f42b,Facial action coding system,True,4,5,kaggle-only
f0b3065,Facial action coding system,True,4,5,kaggle-only
f113b16,Facial action coding system,True,3,5,kaggle-only
f148238,Facial action coding system,True,1,5,kaggle-only
f1885bc,Facial action coding system,True,2,5,kaggle-only
f24ba32,Facial action coding system,True,4,5,kaggle-only
f26cf95,Facial action coding system,True,3,5,kaggle-only
f2835ca,Facial action coding system,True,2,5,kaggle-only
f357d17,Facial action coding system,True,2,5,kaggle-only
f36f542,Facial action coding system,True,3,5,kaggle-only
f3a1686,Facial action coding system,True,2,5,kaggle-only
f4acdab,Facial action coding system,True,4,5,kaggle-only
f50c46d,Facial action coding system,True,3,5,kaggle-only
f521345,Facial action coding system,True,3,5,kaggle-only
f5247a7,Facial action coding system,True,3,5,kaggle-only
f53fbe6,Facial action coding system,True,4,5,kaggle-only
f548859,Facial action coding system,True,3,5,kaggle-only
f56cbbb,Facial action coding system,True,4,5,kaggle-only
f577114,Facial action coding system,True,3,5,kaggle-only
f5c7dd4,Facial action coding system,True,3,5,kaggle-only
f5fde26,Facial action coding system,True,4,5,kaggle-only
f60d685,Facial action coding system,True,4,5,kaggle-only
f686cd8,Facial action coding system,True,4,5,kaggle-only
f695ac7,Facial action coding system,True,4,5,kaggle-only
f6ccff9,Facial action coding system,True,6,5,kaggle-only
f72239d,Facial action coding system,True,6,5,kaggle-only
f7860d2,Facial action coding system,True,3,5,kaggle-only
f7c4b33,Facial action coding system,True,4,5,kaggle-only
f87f7f7,Facial action coding system,True,3,5,kaggle-only
f8a150c,Facial action coding system,True,4,5,kaggle-only
f8b885d,Facial action coding system,True,3,5,kaggle-only
f8d91ef,Facial action coding system,True,2,5,kaggle-only
f993e2f,Facial action coding system,True,3,5,kaggle-only
f9ec677,Facial action coding system,True,4,5,kaggle-only
fa1b185,Facial action coding system,True,3,5,kaggle-only
fa3ca97,Facial action coding system,True,4,5,kaggle-only
fa3f71a,Facial action coding system,True,3,5,kaggle-only
facc03a,Facial action coding system,True,2,5,kaggle-only
fb83aad,Facial action coding system,True,4,5,kaggle-only
fba7e12,Facial action coding system,True,4,5,kaggle-only
fbc0771,Facial action coding system,True,4,5,kaggle-only
fc3d67e,Facial action coding system,True,3,5,kaggle-only
fc55299,Facial action coding system,True,3,5,kaggle-only
fcab2b2,Facial action coding system,True,4,5,kaggle-only
fce105d,Facial action coding system,True,4,5,kaggle-only
fd168b4,Facial action coding system,True,3,5,kaggle-only
fd79800,Facial action coding system,True,5,5,kaggle-only
fe0199f,Facial action coding system,True,4,5,kaggle-only
fe2d3c8,Facial action coding system,True,4,5,kaggle-only
fe55509,Facial action coding system,True,4,5,kaggle-only
fef9414,Facial action coding system,True,3,5,kaggle-only
ffcb264,Facial action coding system,True,2,5,kaggle-only
51dfce2,Facial action coding system,False,3,5,kaggle-persuade
ac16db3,Facial action coding system,False,3,5,kaggle-persuade
c0e3cd8,Facial action coding system,False,2,5,kaggle-persuade
2f0294a,Facial action coding system,False,1,5,kaggle-persuade
3def10f,Facial action coding system,False,3,5,kaggle-persuade
645bd80,Facial action coding system,False,5,5,kaggle-persuade
235df70,Facial action coding system,False,3,5,kaggle-persuade
c6b85ec,Facial action coding system,False,3,5,kaggle-persuade
94d40ea,Facial action coding system,False,4,5,kaggle-persuade
43c6f9b,Facial action coding system,False,2,5,kaggle-persuade
bcb1b3d,Facial action coding system,False,3,5,kaggle-persuade
3ea008d,Facial action coding system,False,3,5,kaggle-persuade
423a7ea,Facial action coding system,False,5,5,kaggle-persuade
2c6fc89,Facial action coding system,False,3,5,kaggle-persuade
09f7d1f,Facial action coding system,False,2,5,kaggle-persuade
c61e4cf,Facial action coding system,False,3,5,kaggle-persuade
e046d2a,Facial action coding system,False,3,5,kaggle-persuade
91d444b,Facial action coding system,False,4,5,kaggle-persuade
dea2449,Facial action coding system,False,1,5,kaggle-persuade
1952ebf,Facial action coding system,False,3,5,kaggle-persuade
9504a2b,Facial action coding system,False,3,5,kaggle-persuade
36dd8e8,Facial action coding system,False,2,5,kaggle-persuade
7d09ab7,Facial action coding system,False,2,5,kaggle-persuade
3cf0e6c,Facial action coding system,False,4,5,kaggle-persuade
6a8b8ab,Facial action coding system,False,4,5,kaggle-persuade
e76e2af,Facial action coding system,False,4,5,kaggle-persuade
7dd5c0d,Facial action coding system,False,3,5,kaggle-persuade
429a441,Facial action coding system,False,2,5,kaggle-persuade
ca298de,Facial action coding system,False,3,5,kaggle-persuade
4972301,Facial action coding system,False,3,5,kaggle-persuade
c07ddfb,Facial action coding system,False,4,5,kaggle-persuade
ef3ba7e,Facial action coding system,False,6,5,kaggle-persuade
08c6a31,Facial action coding system,False,4,5,kaggle-persuade
99bfa74,Facial action coding system,False,3,5,kaggle-persuade
be203c9,Facial action coding system,False,5,5,kaggle-persuade
00ef89f,Facial action coding system,False,1,5,kaggle-persuade
a30598b,Facial action coding system,False,2,5,kaggle-persuade
34a1dfd,Facial action coding system,False,2,5,kaggle-persuade
fd08fc3,Facial action coding system,False,3,5,kaggle-persuade
2e9d4a7,Facial action coding system,False,3,5,kaggle-persuade
b0dc05f,Facial action coding system,False,4,5,kaggle-persuade
0b271eb,Facial action coding system,False,3,5,kaggle-persuade
5f8b074,Facial action coding system,False,2,5,kaggle-persuade
77cb526,Facial action coding system,False,6,5,kaggle-persuade
de28be3,Facial action coding system,False,3,5,kaggle-persuade
d52b75b,Facial action coding system,False,1,5,kaggle-persuade
3aba100,Facial action coding system,False,2,5,kaggle-persuade
10228eb,Facial action coding system,False,3,5,kaggle-persuade
e13d2f6,Facial action coding system,False,3,5,kaggle-persuade
5113ead,Facial action coding system,False,1,5,kaggle-persuade
da6836e,Facial action coding system,False,2,5,kaggle-persuade
15c5d00,Facial action coding system,False,2,5,kaggle-persuade
c2b3309,Facial action coding system,False,2,5,kaggle-persuade
52f1aea,Facial action coding system,False,3,5,kaggle-persuade
d144944,Facial action coding system,False,2,5,kaggle-persuade
c3afb02,Facial action coding system,False,2,5,kaggle-persuade
76c4ac9,Facial action coding system,False,2,5,kaggle-persuade
af29c9b,Facial action coding system,False,3,5,kaggle-persuade
6e54de4,Facial action coding system,False,2,5,kaggle-persuade
34fec4f,Facial action coding system,False,2,5,kaggle-persuade
8424b86,Facial action coding system,False,3,5,kaggle-persuade
30acda7,Facial action coding system,False,1,5,kaggle-persuade
2c24e6b,Facial action coding system,False,2,5,kaggle-persuade
ef04816,Facial action coding system,False,3,5,kaggle-persuade
b2c4a9a,Facial action coding system,False,2,5,kaggle-persuade
0906ee2,Facial action coding system,False,5,5,kaggle-persuade
dee4c3c,Facial action coding system,False,2,5,kaggle-persuade
7c9b4fb,Facial action coding system,False,2,5,kaggle-persuade
e03038c,Facial action coding system,False,4,5,kaggle-persuade
54d26d4,Facial action coding system,False,2,5,kaggle-persuade
7e8b33f,Facial action coding system,False,2,5,kaggle-persuade
04a4399,Facial action coding system,False,4,5,kaggle-persuade
2c95040,Facial action coding system,False,3,5,kaggle-persuade
fa56b19,Facial action coding system,False,3,5,kaggle-persuade
b7e7560,Facial action coding system,False,3,5,kaggle-persuade
8b33cfe,Facial action coding system,False,3,5,kaggle-persuade
4a406d9,Facial action coding system,False,1,5,kaggle-persuade
f02d98f,Facial action coding system,False,2,5,kaggle-persuade
20cce9b,Facial action coding system,False,2,5,kaggle-persuade
1e76917,Facial action coding system,False,4,5,kaggle-persuade
1ee7cb0,Facial action coding system,False,4,5,kaggle-persuade
c5d4de9,Facial action coding system,False,4,5,kaggle-persuade
5e6063a,Facial action coding system,False,5,5,kaggle-persuade
66209d0,Facial action coding system,False,3,5,kaggle-persuade
000fe60,The Face on Mars,True,3,6,kaggle-only
01267d1,The Face on Mars,True,1,6,kaggle-only
01ec1a3,The Face on Mars,True,4,6,kaggle-only
0226c11,The Face on Mars,True,3,6,kaggle-only
027a1f9,The Face on Mars,True,2,6,kaggle-only
02f14c6,The Face on Mars,True,4,6,kaggle-only
030b9ea,The Face on Mars,True,2,6,kaggle-only
04e6cd8,The Face on Mars,True,2,6,kaggle-only
04fcfb0,The Face on Mars,True,4,6,kaggle-only
0509d92,The Face on Mars,True,4,6,kaggle-only
05182bf,The Face on Mars,True,4,6,kaggle-only
053fa01,The Face on Mars,True,3,6,kaggle-only
0581013,The Face on Mars,True,2,6,kaggle-only
060d2bb,The Face on Mars,True,3,6,kaggle-only
06be122,The Face on Mars,True,2,6,kaggle-only
06ef6d4,The Face on Mars,True,3,6,kaggle-only
0728321,The Face on Mars,True,4,6,kaggle-only
076539f,The Face on Mars,True,1,6,kaggle-only
07845e1,The Face on Mars,True,4,6,kaggle-only
07e4b76,The Face on Mars,True,3,6,kaggle-only
0848273,The Face on Mars,True,4,6,kaggle-only
085092e,The Face on Mars,True,2,6,kaggle-only
08ab023,The Face on Mars,True,2,6,kaggle-only
08b8798,The Face on Mars,True,3,6,kaggle-only
08cd1b8,The Face on Mars,True,1,6,kaggle-only
0913268,The Face on Mars,True,1,6,kaggle-only
09c4d28,The Face on Mars,True,3,6,kaggle-only
0a41d42,The Face on Mars,True,2,6,kaggle-only
0acad9f,The Face on Mars,True,2,6,kaggle-only
0b2c063,The Face on Mars,True,2,6,kaggle-only
0b35fa9,The Face on Mars,True,2,6,kaggle-only
0b8e735,The Face on Mars,True,2,6,kaggle-only
0c72406,The Face on Mars,True,1,6,kaggle-only
0d3ae64,The Face on Mars,True,2,6,kaggle-only
0deace1,The Face on Mars,True,2,6,kaggle-only
0e82e35,The Face on Mars,True,4,6,kaggle-only
0f52764,The Face on Mars,True,1,6,kaggle-only
0fc99a9,The Face on Mars,True,3,6,kaggle-only
10ebd3c,The Face on Mars,True,4,6,kaggle-only
110eebe,The Face on Mars,True,2,6,kaggle-only
114187f,The Face on Mars,True,2,6,kaggle-only
11547d4,The Face on Mars,True,1,6,kaggle-only
11f80aa,The Face on Mars,True,3,6,kaggle-only
12483a7,The Face on Mars,True,3,6,kaggle-only
1251cb5,The Face on Mars,True,3,6,kaggle-only
12ea160,The Face on Mars,True,3,6,kaggle-only
13f81b1,The Face on Mars,True,2,6,kaggle-only
1446c35,The Face on Mars,True,4,6,kaggle-only
1493f33,The Face on Mars,True,3,6,kaggle-only
15a4102,The Face on Mars,True,3,6,kaggle-only
15f01fe,The Face on Mars,True,3,6,kaggle-only
15fa958,The Face on Mars,True,4,6,kaggle-only
1618e72,The Face on Mars,True,4,6,kaggle-only
165ec3d,The Face on Mars,True,2,6,kaggle-only
177febf,The Face on Mars,True,3,6,kaggle-only
1783b9f,The Face on Mars,True,2,6,kaggle-only
18869b7,The Face on Mars,True,2,6,kaggle-only
18f8ef2,The Face on Mars,True,1,6,kaggle-only
192d275,The Face on Mars,True,2,6,kaggle-only
1973fe0,The Face on Mars,True,4,6,kaggle-only
1a30445,The Face on Mars,True,2,6,kaggle-only
1a7f061,The Face on Mars,True,3,6,kaggle-only
1b734d9,The Face on Mars,True,3,6,kaggle-only
1b7e42c,The Face on Mars,True,1,6,kaggle-only
1c8abcd,The Face on Mars,True,3,6,kaggle-only
1d50ef4,The Face on Mars,True,2,6,kaggle-only
1de153e,The Face on Mars,True,4,6,kaggle-only
1de7a3e,The Face on Mars,True,2,6,kaggle-only
1ec9d22,The Face on Mars,True,2,6,kaggle-only
1fe34e0,The Face on Mars,True,3,6,kaggle-only
215999a,The Face on Mars,True,2,6,kaggle-only
218778e,The Face on Mars,True,2,6,kaggle-only
2357683,The Face on Mars,True,2,6,kaggle-only
236bdd3,The Face on Mars,True,3,6,kaggle-only
2388754,The Face on Mars,True,3,6,kaggle-only
23ccdb6,The Face on Mars,True,1,6,kaggle-only
23eb690,The Face on Mars,True,3,6,kaggle-only
246b556,The Face on Mars,True,1,6,kaggle-only
24e41cc,The Face on Mars,True,3,6,kaggle-only
24e6877,The Face on Mars,True,3,6,kaggle-only
24f699d,The Face on Mars,True,1,6,kaggle-only
25a717b,The Face on Mars,True,2,6,kaggle-only
262be36,The Face on Mars,True,1,6,kaggle-only
2650cb7,The Face on Mars,True,2,6,kaggle-only
26c493a,The Face on Mars,True,3,6,kaggle-only
27226f8,The Face on Mars,True,4,6,kaggle-only
2774edc,The Face on Mars,True,4,6,kaggle-only
2836518,The Face on Mars,True,3,6,kaggle-only
2853974,The Face on Mars,True,3,6,kaggle-only
29d00ed,The Face on Mars,True,1,6,kaggle-only
2a3f826,The Face on Mars,True,2,6,kaggle-only
2a4ca7b,The Face on Mars,True,4,6,kaggle-only
2aee9ae,The Face on Mars,True,3,6,kaggle-only
2bd315e,The Face on Mars,True,2,6,kaggle-only
2be7c8e,The Face on Mars,True,4,6,kaggle-only
2d001ad,The Face on Mars,True,4,6,kaggle-only
2e1430e,The Face on Mars,True,3,6,kaggle-only
2e6c099,The Face on Mars,True,4,6,kaggle-only
2e8fd2b,The Face on Mars,True,2,6,kaggle-only
2f82ef0,The Face on Mars,True,1,6,kaggle-only
31d9589,The Face on Mars,True,3,6,kaggle-only
320ae92,The Face on Mars,True,1,6,kaggle-only
32630a9,The Face on Mars,True,3,6,kaggle-only
33dcf9a,The Face on Mars,True,2,6,kaggle-only
341a9c9,The Face on Mars,True,2,6,kaggle-only
34229a5,The Face on Mars,True,4,6,kaggle-only
347f9d9,The Face on Mars,True,2,6,kaggle-only
34ba9f1,The Face on Mars,True,2,6,kaggle-only
3502893,The Face on Mars,True,2,6,kaggle-only
35b9791,The Face on Mars,True,3,6,kaggle-only
35c1b10,The Face on Mars,True,2,6,kaggle-only
36e8507,The Face on Mars,True,1,6,kaggle-only
377cdc4,The Face on Mars,True,4,6,kaggle-only
37af59a,The Face on Mars,True,3,6,kaggle-only
37c61d1,The Face on Mars,True,1,6,kaggle-only
38b22fd,The Face on Mars,True,2,6,kaggle-only
394ce95,The Face on Mars,True,2,6,kaggle-only
3984b13,The Face on Mars,True,2,6,kaggle-only
39f7e07,The Face on Mars,True,2,6,kaggle-only
3a20378,The Face on Mars,True,3,6,kaggle-only
3a611ed,The Face on Mars,True,2,6,kaggle-only
3a7ccc8,The Face on Mars,True,3,6,kaggle-only
3bef3a5,The Face on Mars,True,1,6,kaggle-only
3c81830,The Face on Mars,True,2,6,kaggle-only
3cbc0e6,The Face on Mars,True,2,6,kaggle-only
3d6c4db,The Face on Mars,True,1,6,kaggle-only
3dce3b5,The Face on Mars,True,2,6,kaggle-only
3dcfa42,The Face on Mars,True,2,6,kaggle-only
3df555a,The Face on Mars,True,1,6,kaggle-only
3e1faa5,The Face on Mars,True,1,6,kaggle-only
3fa57a6,The Face on Mars,True,4,6,kaggle-only
3fdf204,The Face on Mars,True,3,6,kaggle-only
4009e22,The Face on Mars,True,2,6,kaggle-only
4078d46,The Face on Mars,True,3,6,kaggle-only
415a9a2,The Face on Mars,True,4,6,kaggle-only
4200326,The Face on Mars,True,2,6,kaggle-only
42b1a61,The Face on Mars,True,2,6,kaggle-only
42e2c21,The Face on Mars,True,2,6,kaggle-only
442da01,The Face on Mars,True,4,6,kaggle-only
4465d4c,The Face on Mars,True,2,6,kaggle-only
44a1d3c,The Face on Mars,True,3,6,kaggle-only
44d5b69,The Face on Mars,True,4,6,kaggle-only
